PLAYER_NAME,PTS36,TS%,AST_TO,WIN_PCT,PTS36_z,TS%_z,AST_TO_z,WIN_PCT_z,CLUTCH_SCORE
Nikola Jokić,36.0,0.6654664447126942,2.2000000000000006,0.6962025316455697,2.14277948133775,1.7451705763506133,-0.19122801425801816,1.1449213912746006,1.4569095017161404
Jalen Brunson,42.0,0.58467303624933,3.333333333333333,0.6363636363636364,2.869102437772441,0.2045288789584722,0.20010704501462392,0.7408623145409716,1.3231072792535399
Stephen Curry,40.5,0.6111125377567524,1.0,0.581081081081081,2.687521698663768,0.7087011778542189,-0.6055827828996397,0.36756969037567777,1.2032594452794128
Tyrese Maxey,41.0232558139535,0.5721656838494618,2.5000000000000013,0.6142857142857143,2.750863816957492,-0.03397261513250097,-0.08763932209761259,0.5917822760648007,1.1318041054302042
Walker Kessler,18.461538461538463,0.6899140333337357,10.0,0.40625,0.01968160868250087,2.211359280932192,2.5020779819125205,-0.8129682335470629,1.090399200780456
Kevin Durant,31.885714285714286,0.6365135239443664,3.000000000000007,0.5866666666666667,1.644729454068248,1.1930701284879228,0.08500849816973165,0.4052860710691196,1.0733431269145344
LeBron James,31.200000000000003,0.6329720901344708,3.0000000000000018,0.5774647887323944,1.561721116189998,1.1255388694427786,0.0850084981697298,0.3431508614396699,1.0136668930867456
Jamal Murray,26.742857142857144,0.5812166143265668,8.00000000000002,0.7457627118644068,1.0221669199813703,0.1386187033727503,1.8114867008431585,1.4795739707987694,0.9607071162528821
Giannis Antetokounmpo,26.099999999999998,0.6478277541888059,4.0,0.6164383561643836,0.9443466032205103,1.4088200915109936,0.4303041387044137,0.6063178801386255,0.9470772844962476
Trae Young,36.0,0.5914354599746271,2.5,0.4074074074074074,2.14277948133775,0.33348088339520654,-0.08763932209761305,-0.8051528992859893,0.8591129032055406
Darius Garland,32.727272727272734,0.5599937428085371,5.999999999999999,0.543859649122807,1.7466033232824651,-0.2660781824369255,1.1208954197737824,0.11623387675639481,0.8546203462123044
Aaron Gordon,17.18181818181818,0.6275181638446663,10.0,0.6712328767123288,-0.1352334274801434,1.0215384761385884,2.5020779819125205,0.9763150747450778,0.8504152757065311
Tyrese Haliburton,29.368421052631582,0.5961473752085268,4.000000000000002,0.5797101449275363,1.340001476857303,0.4233319395889165,0.4303041387044143,0.3583125141886484,0.7848922517793437
Norman Powell,30.31578947368421,0.6193884438910966,0.5,0.631578947368421,1.4546840489259378,0.8665136320726292,-0.778230603166982,0.7085539470693554,0.7570369832657031
Anthony Edwards,35.05263157894738,0.5633214577570809,0.75,0.6835443037974683,2.0280969092691157,-0.2026223077032033,-0.6919066930333109,1.0594473558117172,0.718015468371195
Aaron Nesmith,15.157894736842106,0.632495541693562,10.0,0.5694444444444444,-0.38023710417222767,1.1164516132809827,2.5020779819125205,0.28899389726434144,0.7121556284243419
Ja Morant,32.21052631578947,0.5692009600839951,2.3333333333333335,0.6666666666666666,1.6840491930632084,-0.09050664607883128,-0.14518859552006042,0.9454819751945398,0.7119781618170758
T.J. McConnell,22.064516129032256,0.5736079635596386,10.0,0.5633802816901409,0.4558358405862104,-0.006469922733916332,2.5020779819125205,0.24804594874153263,0.7056135506709666
DeMar DeRozan,31.60975609756098,0.586474006163476,3.0,0.46835443037974683,1.6113236595562697,0.2388714001895237,0.08500849816972919,-0.39361124705729333,0.6938314588075813
Dereck Lively II,7.199999999999997,0.6874865847535556,10.0,0.6363636363636364,-1.3435707095487652,2.165070498567024,2.5020779819125205,0.7408623145409716,0.6865946935872024
Jayson Tatum,25.116279069767444,0.6057066487656028,2.6666666666666674,0.7702702702702703,0.8252634208283116,0.6056168031553235,-0.030090048675165376,1.6450600041857941,0.6702783999614681
De'Andre Hunter,20.57142857142857,0.5888616159498035,10.0,0.45614035087719296,0.27509187907711685,0.28440050044509246,2.5020779819125205,-0.47608619355656656,0.648163878791222
Devin Booker,22.799999999999997,0.6040651445648225,5.0000000000000036,0.6323529411764706,0.5448689771814305,0.5743151182002549,0.7755997792390994,0.7137803006309404,0.6167401122435626
CJ McCollum,27.219512195121954,0.5852268050662675,3.0,0.6363636363636364,1.0798678377747886,0.2150886430074942,0.08500849816972919,0.7408623145409716,0.5875616591002067
Mark Williams,22.0,0.6865807221736239,0.6666666666666662,0.3684210526315789,0.44802591632347205,2.1477966925809464,-0.7206813297445348,-1.0684062638695275,0.572572481967813
Jimmy Butler III,23.400000000000002,0.6333220414352837,2.0,0.55,0.6175012728249001,1.132212056975565,-0.26028714236495526,0.1576962816783022,0.5503763259174687
Kyrie Irving,25.411764705882355,0.6065435967309002,1.3333333333333341,0.6724137931034483,0.8610330876294728,0.6215764830154624,-0.49048423605474467,0.9842891522150444,0.5312182479669835
Isaiah Hartenstein,15.599999999999996,0.6626378919579248,4.0000000000000036,0.6266666666666667,-0.3267185705401984,1.6912331772464864,0.4303041387044149,0.6753840231318301,0.5302817550119324
Immanuel Quickley,19.894736842105264,0.5765760846427749,10.0,0.4117647058823529,0.19317575617094906,0.050128891334709054,2.5020779819125205,-0.7757304644207703,0.5151515198092194
James Harden,25.846153846153847,0.6073559166440549,1.0,0.6388888888888888,0.9136175550636584,0.6370665329295657,-0.6055827828996397,0.7579139529287687,0.511241820617282
Anthony Davis,24.0,0.6202656580892727,1.5,0.5921052631578947,0.6901335684683689,0.8832411448358436,-0.4329349626322975,0.44200991542852286,0.4986397698544933
De'Aaron Fox,31.0,0.5613600510331876,1.6666666666666674,0.5675675675675675,1.537510350975508,-0.24002418295327965,-0.3753856892098499,0.27632038224638394,0.4955517858868877
Anfernee Simons,36.0,0.5485675200608878,2.0,0.2391304347826087,2.14277948133775,-0.48396371967974966,-0.26028714236495526,-1.9414345414177612,0.465721794016408
Luka Dončić,20.72727272727273,0.6162799570906665,3.0,0.6571428571428571,0.2939574104130835,0.8072381977071234,0.08500849816972919,0.8811729389891328,0.46487341701022955
RJ Barrett,28.42105263157895,0.5767826596714027,2.3333333333333335,0.4482758620689655,1.2253189047886675,0.05406805059036018,-0.14518859552006042,-0.5291907515846249,0.42439118283010047
Alperen Sengun,27.599999999999998,0.5862548960808042,2.0000000000000018,0.4603174603174603,1.125927342329183,0.23469321119980754,-0.26028714236495465,-0.44788047592261604,0.4239334242263629
Ivica Zubac,14.823529411764705,0.6840498368276037,1.0,0.6176470588235294,-0.42071330607880514,2.0995354845250254,-0.6055827828996397,0.6144795829608267,0.40190672464214033
Jaylen Brown,24.923076923076927,0.5771693216043106,1.0,0.7428571428571429,0.801875561766014,0.061441269618520734,-0.6055827828996397,1.4599542648377979,0.3640614754958137
Derrick Jones Jr.,14.399999999999999,0.5684336108924001,10.0,0.618421052631579,-0.47198316182713623,-0.10513915364988582,2.5020779819125205,0.6197059365224117,0.342051179208925
Derrick White,18.4390243902439,0.6018998487923224,2.5000000000000018,0.7945205479452054,0.016956194211826214,0.53302530238795,-0.08763932209761244,1.8088087626095952,0.3300430802425525
Paolo Banchero,29.53846153846154,0.5507012339195337,1.0,0.575,1.3605855282542374,-0.4432761363303729,-0.6055827828996397,0.3265075017174955,0.32278556399440483
Herbert Jones,10.88372093023256,0.6435564404605796,6.000000000000018,0.6052631578947368,-0.8976421967609546,1.3273708228453092,1.1208954197737888,0.5308579259754673,0.3164192447015154
Damian Lillard,22.0,0.5880912911984272,2.0,0.6575342465753424,0.44802591632347205,0.26971125221215414,-0.26028714236495526,0.8838157760934644,0.2964478913293905
Onyeka Okongwu,14.999999999999996,0.6753349563726412,2.0000000000000036,0.41818181818181815,-0.39935086618366744,1.9333522714131381,-0.26028714236495404,-0.7323992421647206,0.29496798226101145
Jrue Holiday,15.272727272727272,0.6110695306309882,3.0,0.7681159420289855,-0.3663361863457267,0.7078810791296133,0.08500849816972919,1.630513013034747,0.2458828501380138
Domantas Sabonis,16.615384615384613,0.6419945224704663,1.500000000000002,0.5609756097560976,-0.20380237791278905,1.2975867596495272,-0.43293496263229686,0.2318085246223386,0.24434893666551705
Franz Wagner,23.625,0.5740943311574839,1.0,0.6111111111111112,0.6447383836912007,0.002804573982491408,-0.6055827828996397,0.5703459306629984,0.19465476215759964
Dejounte Murray,22.604651162790702,0.5539591636538553,5.000000000000012,0.4358974358974359,0.5212212530184414,-0.38115098910198786,0.7755997792391024,-0.6127754405518651,0.18798561626941418
Coby White,25.411764705882355,0.5660748649833715,1.4999999999999991,0.46835443037974683,0.8610330876294728,-0.15011785141890568,-0.43293496263229786,-0.39361124705729333,0.17342976239392854
LaMelo Ball,24.923076923076927,0.5574006198661389,4.000000000000005,0.3181818181818182,0.801875561766014,-0.31552619320298275,0.43030413870441553,-1.407644122321496,0.17138878225424428
Bennedict Mathurin,28.58823529411765,0.5383754806348733,0.333333333333333,0.559322033898305,1.245557005741956,-0.6783147344448077,-0.8357798765894295,0.22064283830308576,0.14963669047576283
Bradley Beal,15.692307692307693,0.6190783218985643,2.0,0.6226415094339622,-0.3155443712104333,0.8605999457699862,-0.26028714236495526,0.6482043549997331,0.1447252422738048
Lauri Markkanen,19.384615384615387,0.6318339091812517,0.5,0.4,0.1314236019801456,1.1038350068498055,-0.778230603166982,-0.8551710385568613,0.14255671835791728
Brandon Ingram,21.599999999999998,0.5778657171087453,1.4999999999999998,0.59375,0.3996043858944924,0.07472076818671361,-0.4329349626322976,0.4531159167468912,0.14098258396204066
Malik Monk,24.0,0.5482485026984624,2.000000000000002,0.5833333333333334,0.6901335684683689,-0.4900470309311568,-0.26028714236495454,0.38277790839722736,0.11525968047473234
Javonte Green,8.399999999999999,0.6954222872243345,1.0,0.5555555555555556,-1.1983061182618269,2.316395642005226,-0.6055827828996397,0.19520988613145626,0.11400067733005459
Collin Sexton,21.599999999999998,0.5998387345717509,1.0,0.3717948717948718,0.3996043858944924,0.4937221145203368,-0.6055827828996397,-1.0456247227036441,0.08227935986360566
Eric Gordon,12.0,0.5441556264464443,10.0,0.6029411764705882,-0.7625123444010123,-0.5680936926088153,2.5020779819125205,0.5151788652907122,0.07650043736852577
Rudy Gobert,9.0,0.6717781143510572,0.5,0.6973684210526315,-1.1256738226183576,1.8655271946684961,-0.778230603166982,1.1527939998040762,0.0690219087002169
Karl-Anthony Towns,12.959999999999999,0.6279609509785129,1.5,0.6774193548387096,-0.646300671371462,1.0299819411990105,-0.4329349626322975,1.0180889515554834,0.06569621644020722
Kawhi Leonard,14.625,0.6248437019504434,0.5,0.6470588235294118,-0.4447460509608352,0.9705394207615076,-0.778230603166982,0.8130810183010548,0.03892538704082725
Keldon Johnson,14.823529411764705,0.5502971912411282,10.0,0.2463768115942029,-0.42071330607880514,-0.4509807871145994,2.5020779819125205,-1.8925037530006037,0.007585662516541858
Miles Bridges,26.27027027027027,0.5557083242830935,1.5,0.2463768115942029,0.9649584709031167,-0.34779641411753337,-0.4329349626322975,-1.8925037530006037,0.005807096299466741
Cameron Johnson,23.294117647058826,0.5759069059241868,0.49999999999999917,0.3620689655172414,0.6046838088878174,0.03736838702535424,-0.7782306031669823,-1.11129840689219,-0.013691921659882242
Brook Lopez,15.882352941176471,0.6035025086071736,1.0,0.6075949367088608,-0.2925386667079772,0.5635862675020055,-0.6055827828996397,0.5466031430344196,-0.014395828709075235
Josh Giddey,16.875,0.5448937487996364,4.0,0.7,-0.1723749422978262,-0.5540185087945253,0.4303041387044137,1.1705636019134649,-0.03203834162525884
Evan Mobley,13.2,0.6257480984518089,1.0,0.58,-0.6172477531140743,0.9877852702371009,-0.6055827828996397,0.3602697457253343,-0.035653102181893985
Pascal Siakam,15.80487804878049,0.6030143327438469,2.0000000000000018,0.475,-0.301917298857062,0.5542772891458987,-0.26028714236495465,-0.34873737843927993,-0.041414899115974124
Tyler Herro,20.0,0.5627327617320821,1.666666666666668,0.5476190476190477,0.20591826417857514,-0.21384809530706944,-0.3753856892098496,0.14161902262695047,-0.042702358499965634
Bam Adebayo,16.851063829787233,0.5833274240539651,2.0,0.5633802816901409,-0.17527250728360308,0.1788695300570259,-0.26028714236495526,0.24804594874153263,-0.04370097749517124
Michael Porter Jr.,13.09090909090909,0.5983991071456978,2.0,0.7037037037037037,-0.6304536250492505,0.46626999827136795,-0.26028714236495526,1.1955726715489015,-0.044800611856390726
Paul George,13.37142857142857,0.6138938853111181,1.0,0.6486486486486487,-0.5964956686445118,0.7617384255541775,-0.6055827828996397,0.8238162310221483,-0.04881167326926461
Naji Marshall,17.419354838709673,0.5580154215983094,3.000000000000003,0.6212121212121212,-0.10647870633096977,-0.3038025983921467,0.08500849816973027,0.6385524842141875,-0.052875313994667106
Scottie Barnes,22.909090909090914,0.5644897730579116,1.0,0.36666666666666664,0.5580748491166075,-0.18034381614807543,-0.6055827828996397,-1.0802526652757867,-0.060015028305286225
Myles Turner,13.621621621621617,0.6220617965539125,0.5,0.5844155844155844,-0.5662088426619073,0.9174915356232148,-0.778230603166982,0.3900857534205686,-0.06787362166913805
Mike Conley,6.96774193548387,0.621774326567352,4.0000000000000036,0.6973684210526315,-1.371686436894624,0.912009798233157,0.4303041387044149,1.1527939998040762,-0.07373140756661198
Desmond Bane,19.54285714285714,0.5866376424692917,1.3333333333333337,0.3333333333333333,0.15057937225974136,0.24199176508985146,-0.49048423605474484,-1.305334291994712,-0.0958009979795682
Chris Paul,19.741935483870968,0.5302287624740668,3.5000000000000036,0.5689655172413793,0.17467856712762075,-0.8336637156817065,0.25765631843707265,0.2857599658459664,-0.10012042758145248
Fred VanVleet,15.567567567567565,0.5642617705344689,4.0000000000000036,0.5205479452054794,-0.3306446405749804,-0.18469157423140609,0.4303041387044149,-0.04117721042266643,-0.10572222180079766
Jalen Green,25.200000000000003,0.5205413874088141,1.0,0.5,0.8353981597553074,-1.0183913345266637,-0.6055827828996397,-0.17992615840008586,-0.11046730887581269
Max Strus,19.125,0.5441362442240965,2.0,0.6142857142857143,0.09999616636518277,-0.5684632903334961,-0.26028714236495526,0.5917822760648007,-0.12341972142048667
Khris Middleton,14.999999999999996,0.5949933041788847,1.0,0.5636363636363636,-0.39935086618366744,0.4013250706643921,-0.6055827828996397,0.24977512897240742,-0.1354818689568366
Deni Avdija,20.25,0.5885579342083778,1.4999999999999984,0.18666666666666668,0.23618172069668728,0.2786096226683584,-0.4329349626322981,-2.295693449557983,-0.13810076240307545
Victor Wembanyama,22.5,0.5645140101024017,1.0,0.2676056338028169,0.5085528293596963,-0.17988164228917866,-0.6055827828996397,-1.749157217919353,-0.14657563931473835
P.J. Washington,23.225806451612904,0.5119249513474415,3.000000000000003,0.410958904109589,0.5964144773155057,-1.1826973210117282,0.08500849816973027,-0.7811715996355711,-0.17735886570692722
Jaden Ivey,24.3,0.5417880528897734,1.6666666666666667,0.18181818181818182,0.7264497162901035,-0.6132407239375439,-0.3753856892098501,-2.3284325952625533,-0.20131272803344713
John Collins,13.714285714285712,0.6217168187548607,0.25,0.39705882352941174,-0.5549914997053867,0.9109131873148294,-0.8645545133006531,-0.8750311820908844,-0.20913666455692498
Jalen Johnson,13.909090909090907,0.5989919541020422,0.6666666666666667,0.48214285714285715,-0.5314095855354293,0.4775749395838812,-0.7206813297445347,-0.3005056012852243,-0.2434781784164367
Ochai Agbaji,11.314285714285713,0.5158356814582158,10.0,0.3974358974358974,-0.8455206822792628,-1.1081239864972197,2.5020779819125205,-0.8724850098429328,-0.2574783734626601
Jakob Poeltl,8.129032258064514,0.6544499619998433,0.5,0.42,-1.231107800165329,1.5350983322304261,-0.778230603166982,-0.7201220625255064,-0.2595719472829509
Brandon Miller,22.695652173913043,0.547709943048384,0.7499999999999999,0.24324324324324326,0.5322372735912622,-0.5003167728472911,-0.6919066930333109,-1.9136630128566716,-0.2669477623100118
Cam Thomas,22.736842105263158,0.5362031507284086,0.3333333333333333,0.3484848484848485,0.5372234723768551,-0.7197386834778406,-0.8357798765894293,-1.2030244616679275,-0.28849063757728877
Haywood Highsmith,7.8749999999999964,0.5154866781354348,10.0,0.5909090909090909,-1.2618593769498625,-1.1147790971285356,2.5020779819125205,0.4339328235606194,-0.2953686011799396
Mason Plumlee,8.399999999999999,0.6189164250896438,0.6666666666666666,0.6304347826086957,-1.1983061182618269,0.8575127511678345,-0.7206813297445347,0.700828033108752,-0.2961220845924122
OG Anunoby,10.18867924528302,0.5882435518478222,2.0000000000000053,0.62,-0.9817796520039377,0.2726146958196399,-0.2602871423649534,0.6303676977880448,-0.2999481107498694
Trey Murphy III,10.421052631578949,0.5977987784659533,1.0,0.6140350877192983,-0.9536499645154044,0.4548223886984399,-0.6055827828996397,0.5900899330067636,-0.30712083247588146
Nic Claxton,9.0,0.6365907789208485,1.0,0.38028169014084506,-1.1256738226183576,1.1945432961678486,-0.6055827828996397,-0.9883179163342538,-0.31185488841034187
Zach LaVine,18.486486486486484,0.5597786027753233,0.49999999999999956,0.4,0.022701662555409678,-0.27018066693722675,-0.7782306031669821,-0.8551710385568613,-0.31313675954808673
Grant Williams,13.153846153846152,0.5555217049020091,4.000000000000005,0.4473684210526316,-0.6228348527789567,-0.3513550410588686,0.43030413870441553,-0.5353182005878625,-0.3220114457471464
Keegan Murray,4.285714285714284,0.5442601051352147,10.0,0.5584415584415584,-1.696356145531329,-0.5661013985904052,2.5020779819125205,0.21469747286036714,-0.32648753412111237
Andrew Nembhard,12.558139534883722,0.5735001189418492,1.3333333333333337,0.6029411764705882,-0.694947418221041,-0.00852640132747749,-0.49048423605474484,0.5151788652907122,-0.3271158483685374
Ben Simmons,5.625,0.5431703294554114,10.0,0.4666666666666667,-1.534230485612871,-0.5868822257029305,2.5020779819125205,-0.405007785119011,-0.32984204408542456
Julius Randle,13.621621621621616,0.561396078904455,1.0,0.6304347826086957,-0.5662088426619075,-0.23933717095813783,-0.6055827828996397,0.700828033108752,-0.3493184416212571
Spencer Dinwiddie,19.741935483870968,0.5183291335082615,1.5000000000000016,0.5,0.17467856712762075,-1.0605765903443483,-0.43293496263229697,-0.17992615840008586,-0.35288115861872416
Jaden McDaniels,11.0,0.5652953195764955,2.0000000000000036,0.6666666666666666,-0.8835661704734608,-0.1649829274404011,-0.26028714236495404,0.9454819751945398,-0.3604305773750415
Deandre Ayton,15.428571428571427,0.57535473321035,2.0000000000000036,0.2545454545454545,-0.3474706550097607,0.026839058912097587,-0.26028714236495404,-1.8373454096939896,-0.3667285137726648
Tobias Harris,11.314285714285713,0.5708506874376977,2.0000000000000036,0.5857142857142857,-0.8455206822792628,-0.05904815461544484,-0.26028714236495404,0.3988551674485791,-0.3680946310244715
Jordan Clarkson,24.63157894736842,0.4942521919803064,0.75,0.4,0.7665886165141258,-1.5196974613305043,-0.6919066930333109,-0.8551710385568613,-0.3731722342558492
Quenton Jackson,16.615384615384613,0.37878787878787884,10.0,1.0,-0.20380237791278905,-3.721475290095622,2.5020779819125205,3.196298242383792,-0.37791811757291877
Andrew Wiggins,18.0,0.527514962218546,1.0,0.5352112676056338,-0.036189387966321714,-0.8854129104683665,-0.6055827828996397,0.05783612334525732,-0.3954325725724408
Nikola Vučević,17.419354838709673,0.5378240783811201,1.0,0.47368421052631576,-0.10647870633096977,-0.6888293707291939,-0.6055827828996397,-0.35762217949397435,-0.40611906828047145
Shaedon Sharpe,25.0,0.49925522704062486,0.6666666666666662,0.25,0.8111873945408173,-1.424295069303232,-0.7206813297445348,-1.8680383587920248,-0.43375366480275207
Kentavious Caldwell-Pope,7.199999999999996,0.595563039165285,0.0,0.7105263157894737,-1.3435707095487652,0.41218929205578636,-0.9508784234343243,1.2416420103510204,-0.479782979854533
Nikola Jović,9.9,0.5535105533258762,2.9999999999999996,0.5217391304347826,-1.016725379153154,-0.38970549608851834,0.08500849816972904,-0.03313379314861302,-0.5099134801687326
Christian Braun,10.421052631578949,0.5278851678645812,3.0,0.6951219512195121,-0.9536499645154044,-0.8783534947840977,0.08500849816972919,1.137624827271671,-0.5142018518802782
Keyonte George,19.54285714285714,0.5142252853234854,1.0,0.36,0.15057937225974136,-1.138832474747344,-0.6055827828996397,-1.1252689906195716,-0.5150614491621917
Devin Vassell,14.210526315789473,0.5662591085185081,1.5,0.25,-0.4949196762408633,-0.14660452925432307,-0.4329349626322975,-1.8680383587920248,-0.5153400576783043
Mikal Bridges,10.72340425531915,0.5589636561084558,3.0000000000000053,0.3902439024390244,-0.9170491436424358,-0.28572080616400797,0.08500849816973104,-0.9210485878404492,-0.5276390584562755
Draymond Green,8.399999999999999,0.5582076156490989,2.0000000000000013,0.6,-1.1983061182618269,-0.30013766861298896,-0.2602871423649548,0.4953187217566895,-0.5718893041859494
Bobby Portis,10.125,0.561674484214533,0.0,0.5975609756097561,-0.9894882682868531,-0.2340282870078322,-0.9508784234343243,0.47884933443579253,-0.6082945446603766
Caris LeVert,13.935483870967742,0.507690837857494,2.0,0.5588235294117647,-0.528214616518854,-1.263437221929037,-0.26028714236495526,0.21727671228037043,-0.6206467704312068
Kelly Oubre Jr.,12.315789473684209,0.5274044373306233,1.0,0.5882352941176471,-0.724284820378134,-0.8875204988740539,-0.6055827828996397,0.41587814762059855,-0.6354988196313378
Jeremy Sochan,9.0,0.4797513374524724,10.0,0.24324324324324326,-1.1256738226183576,-1.7962128548298273,2.5020779819125205,-1.9136630128566716,-0.6800840903994543
Neemias Queta,6.749999999999996,0.5439259373582307,0.0,0.8571428571428571,-1.398044931281367,-0.5724736116327586,-0.9508784234343243,2.231662699302684,-0.6979694707589708
Dyson Daniels,13.26315789473684,0.5018679399323409,1.5,0.5573770491803278,-0.6096022483094987,-1.3744734996869803,-0.4329349626322975,0.2075094285751129,-0.7220189988988418
Precious Achiuwa,12.648648648648647,0.5249763198408945,0.0,0.5405405405405406,-0.6839909437053703,-0.9338220366107552,-0.9508784234343243,0.09382176598779632,-0.7345364965534599
Dillon Brooks,10.588235294117645,0.5330274399277858,1.0,0.5,-0.9334118635621163,-0.7802960058058954,-0.6055827828996397,-0.17992615840008586,-0.7465627195865516
Terry Rozier,9.0,0.5446169644567121,2.0,0.36065573770491804,-1.1256738226183576,-0.5592964826788391,-0.26028714236495526,-1.120841155339855,-0.7822000178579713
Gary Trent Jr.,13.935483870967742,0.5278092794115905,0.0,0.3380281690140845,-0.528214616518854,-0.8798006043596398,-0.9508784234343243,-1.273632654428666,-0.792764978045165
Josh Hart,10.588235294117645,0.503799013751311,1.3333333333333337,0.6049382716049383,-0.9334118635621163,-1.3376500396692412,-0.49048423605474484,0.5286641479372713,-0.8198901897428407
Toumani Camara,8.22857142857143,0.558136260911237,1.0,0.2714285714285714,-1.2190582027313892,-0.30149832521291925,-0.6055827828996397,-1.7233430273298587,-0.8715236379693453
Davion Mitchell,10.153846153846155,0.4897952352787913,2.0,0.5694444444444444,-0.9859963309963016,-1.6046867379116392,-0.26028714236495526,0.28899389726434144,-0.8989625925185692
Dorian Finney-Smith,6.171428571428571,0.5378850924340121,2.0000000000000036,0.4117647058823529,-1.4680832163661404,-0.6876658996515399,-0.26028714236495404,-0.7757304644207703,-0.9231635313569859
Caleb Martin,5.727272727272724,0.5215555798519217,2.0,0.5625,-1.5218499806736439,-0.9990517968496496,-0.26028714236495526,0.24210189169789886,-0.9363027706275537
Jordan Hawkins,10.588235294117645,0.48547927928404816,1.0,0.5671641791044776,-0.9334118635621163,-1.6869872856429067,-0.6055827828996397,0.27359652230222586,-0.9732178354674239
Gradey Dick,7.714285714285711,0.5266761132391525,1.0,0.3,-1.2813144561400773,-0.9014088405825715,-0.6055827828996397,-1.530415918713637,-1.057106583082094
Alec Burks,15.157894736842106,0.47860600516214813,0.0,0.2727272727272727,-0.38023710417222767,-1.8180530855788908,-0.9508784234343243,-1.7145736133018485,-1.059143813359608
Anthony Black,10.0,0.4736703348352928,1.0,0.5652173913043478,-1.0046199965459093,-1.9121709060144834,-0.6055827828996397,0.26045093735433267,-1.0705707332672034
Keon Ellis,8.399999999999999,0.46874969015304485,1.0,0.5789473684210527,-1.1983061182618269,-2.0060022038852705,-0.6055827828996397,0.35316190488157917,-1.166923474562082
Brice Sensabaugh,12.342857142857142,0.4439696543367724,1.5000000000000009,0.25,-0.7210081754618873,-2.4785303119020465,-0.4329349626322972,-1.8680383587920248,-1.3053531921610309
